fixture_id,world_cup_year,round,time_elapsed,time_extra,team_id,team_name,player_id,player_name,assist_id,assist_name,event_type,event_detail,event_type_detail,is_goal,goal_type,is_penalty,is_own_goal,is_assist,card_type,substitution_order,player_in,player_out,var_decision,comments,time_bucket,is_first_half,is_second_half,is_extra_time,is_injury_time,is_late_event
855769,2022,Group Stage - 3,65,,27,Portugal,2676,Rúben Neves,22236.0,Rafael Leão,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,Rúben Neves,Rafael Leão,,,61-75,False,True,False,False,False
855769,2022,Group Stage - 3,66,,17,South Korea,2906,Lee Jae-Sung,24888.0,Hwang Hee-Chan,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,Lee Jae-Sung,Hwang Hee-Chan,,,61-75,False,True,False,False,False
855769,2022,Group Stage - 3,81,,17,South Korea,2898,Kim Young-Gwon,34395.0,Son Jun-Ho,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,Kim Young-Gwon,Son Jun-Ho,,,76-90,False,True,False,False,True
855769,2022,Group Stage - 3,81,,17,South Korea,927,Lee Kang-In,2910.0,Hwang Ui-Jo,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,Lee Kang-In,Hwang Ui-Jo,,,76-90,False,True,False,False,True
855769,2022,Group Stage - 3,81,,27,Portugal,128384,Vitinha,636.0,Bernardo Silva,Substitution,Substitution 4,Substitution,False,,False,False,False,,4.0,Vitinha,Bernardo Silva,,,76-90,False,True,False,False,True
855769,2022,Group Stage - 3,82,,27,Portugal,206,João Mário,1580.0,William Carvalho,Substitution,Substitution 5,Substitution,False,,False,False,False,,5.0,João Mário,William Carvalho,,,76-90,False,True,False,False,True
855769,2022,Group Stage - 3,90,2.0,17,South Korea,24888,Hee-Chan Hwang,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,,76-90,False,True,False,True,True
855769,2022,Group Stage - 3,90,3.0,17,South Korea,34211,Cho Gue-Sung,34239.0,Cho Yu-Min,Substitution,Substitution 4,Substitution,False,,False,False,False,,4.0,Cho Gue-Sung,Cho Yu-Min,,,76-90,False,True,False,True,True
855769,2022,Group Stage - 3,90,1.0,17,South Korea,24888,Hwang Hee-Chan,186.0,Son Heung-Min,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,76-90,False,True,False,True,True
855770,2022,Group Stage - 3,17,,1504,Ghana,1370,André Ayew,,,VAR,Penalty confirmed,VAR,False,,False,False,False,,,,,Penalty confirmed,,16-30,True,False,False,False,False
855770,2022,Group Stage - 3,19,,7,Uruguay,51617,Darwin Núñez,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,,16-30,True,False,False,False,False
855770,2022,Group Stage - 3,26,,7,Uruguay,2612,G. de Arrascaeta,,,Goal,Normal Goal,Normal Goal,True,Normal,False,False,False,,,,,,,16-30,True,False,False,False,False
855770,2022,Group Stage - 3,32,,7,Uruguay,2612,G. de Arrascaeta,157.0,L. Suárez,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,31-45,True,False,False,False,False
855770,2022,Group Stage - 3,34,,7,Uruguay,863,R. Bentancur,211.0,M. Vecino,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,R. Bentancur,M. Vecino,,,31-45,True,False,False,False,False
855770,2022,Group Stage - 3,46,,1504,Ghana,1370,A. Ayew,61418.0,O. Bukari,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,A. Ayew,O. Bukari,,,46-60,False,True,False,False,False
855770,2022,Group Stage - 3,46,,1504,Ghana,3428,J. Ayew,199837.0,K. Sulemana,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,J. Ayew,K. Sulemana,,,46-60,False,True,False,False,False
855770,2022,Group Stage - 3,59,,7,Uruguay,51617,Darwin Núñez,,,VAR,Penalty cancelled,VAR,False,,False,False,False,,,,,Penalty cancelled,,46-60,False,True,False,False,False
855770,2022,Group Stage - 3,60,,7,Uruguay,157,Luis Suárez,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Time wasting,46-60,False,True,False,False,False
855770,2022,Group Stage - 3,66,,7,Uruguay,157,L. Suárez,274.0,E. Cavani,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,L. Suárez,E. Cavani,,,61-75,False,True,False,False,False
855770,2022,Group Stage - 3,66,,7,Uruguay,70078,F. Pellistri,5995.0,N. de la Cruz,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,F. Pellistri,N. de la Cruz,,,61-75,False,True,False,False,False
855770,2022,Group Stage - 3,72,,1504,Ghana,47294,I. Williams,19281.0,A. Semenyo,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,I. Williams,A. Semenyo,,,61-75,False,True,False,False,False
855770,2022,Group Stage - 3,72,,1504,Ghana,128987,S. Abdul Samed,25530.0,D. Kyereh,Substitution,Substitution 4,Substitution,False,,False,False,False,,4.0,S. Abdul Samed,D. Kyereh,,,61-75,False,True,False,False,False
855770,2022,Group Stage - 3,80,,7,Uruguay,2612,G. de Arrascaeta,51603.0,A. Canobbio,Substitution,Substitution 4,Substitution,False,,False,False,False,,4.0,G. de Arrascaeta,A. Canobbio,,,76-90,False,True,False,False,True
855770,2022,Group Stage - 3,80,,7,Uruguay,51617,D. Núñez,2615.0,M. Gómez,Substitution,Substitution 5,Substitution,False,,False,False,False,,5.0,D. Núñez,M. Gómez,,,76-90,False,True,False,False,True
855770,2022,Group Stage - 3,86,,1504,Ghana,199837,Kamaldeen Sulemana,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,76-90,False,True,False,False,True
855770,2022,Group Stage - 3,87,,7,Uruguay,1477,Sebastián Coates,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,76-90,False,True,False,False,True
855770,2022,Group Stage - 3,90,9.0,1504,Ghana,196187,Alidu Seidu,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,76-90,False,True,False,True,True
855770,2022,Group Stage - 3,90,10.0,7,Uruguay,31,José María Giménez,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Argument,76-90,False,True,False,True,True
855770,2022,Group Stage - 3,90,10.0,7,Uruguay,274,Edinson Cavani,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Argument,76-90,False,True,False,True,True
855770,2022,Group Stage - 3,90,8.0,1504,Ghana,15911,M. Kudus,303467.0,I. Fatawu,Substitution,Substitution 5,Substitution,False,,False,False,False,,5.0,M. Kudus,I. Fatawu,,,76-90,False,True,False,True,True
855772,2022,Group Stage - 3,-5,,14,Serbia,2814,Predrag Rajković,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Argument,0-15,False,False,False,False,False
855772,2022,Group Stage - 3,15,,15,Switzerland,48378,Silvan Widmer,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,0-15,True,False,False,False,False
855772,2022,Group Stage - 3,20,,15,Switzerland,307,X. Shaqiri,957.0,D. Sow,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,16-30,True,False,False,False,False
855772,2022,Group Stage - 3,26,,14,Serbia,2825,A. Mitrović,554.0,D. Tadić,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,16-30,True,False,False,False,False
855772,2022,Group Stage - 3,34,,15,Switzerland,48471,Ruben Vargas,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,31-45,True,False,False,False,False
855772,2022,Group Stage - 3,35,,14,Serbia,30415,D. Vlahović,,,Goal,Normal Goal,Normal Goal,True,Normal,False,False,False,,,,,,,31-45,True,False,False,False,False
855772,2022,Group Stage - 3,44,,15,Switzerland,421,B. Embolo,48378.0,S. Widmer,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,31-45,True,False,False,False,False
855772,2022,Group Stage - 3,47,,14,Serbia,1856,Sergej Milinković-Savić,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,46-60,False,True,False,False,False
855772,2022,Group Stage - 3,48,,15,Switzerland,2807,R. Freuler,48471.0,R. Vargas,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,46-60,False,True,False,False,False
855772,2022,Group Stage - 3,55,,14,Serbia,2821,M. Veljković,1489.0,N. Gudelj,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,M. Veljković,N. Gudelj,,,46-60,False,True,False,False,False
855772,2022,Group Stage - 3,55,,14,Serbia,30415,D. Vlahović,1828.0,L. Jović,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,D. Vlahović,L. Jović,,,46-60,False,True,False,False,False
855772,2022,Group Stage - 3,56,,14,Serbia,45826,Strahinja Pavlović,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,46-60,False,True,False,False,False
855772,2022,Group Stage - 3,67,,14,Serbia,1856,S. Milinković-Savić,2824.0,N. Maksimović,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,S. Milinković-Savić,N. Maksimović,,,61-75,False,True,False,False,False
855772,2022,Group Stage - 3,68,,15,Switzerland,957,D. Sow,30405.0,E. Fernandes,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,D. Sow,E. Fernandes,,,61-75,False,True,False,False,False
855772,2022,Group Stage - 3,69,,15,Switzerland,307,X. Shaqiri,2810.0,D. Zakaria,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,X. Shaqiri,D. Zakaria,,,61-75,False,True,False,False,False
855772,2022,Group Stage - 3,78,,14,Serbia,554,D. Tadić,30536.0,F. Đuričić,Substitution,Substitution 4,Substitution,False,,False,False,False,,4.0,D. Tadić,F. Đuričić,,,76-90,False,True,False,False,False
855772,2022,Group Stage - 3,78,,14,Serbia,579,A. Živković,1920.0,N. Radonjić,Substitution,Substitution 5,Substitution,False,,False,False,False,,5.0,A. Živković,N. Radonjić,,,76-90,False,True,False,False,False
855772,2022,Group Stage - 3,81,,14,Serbia,1489,Nemanja Gudelj,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,76-90,False,True,False,False,True
855772,2022,Group Stage - 3,82,,14,Serbia,2825,Aleksandar Mitrović,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Argument,76-90,False,True,False,False,True
855772,2022,Group Stage - 3,83,,15,Switzerland,48471,R. Vargas,952.0,C. Fassnacht,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,R. Vargas,C. Fassnacht,,,76-90,False,True,False,False,True
855772,2022,Group Stage - 3,90,10.0,14,Serbia,2823,Saša Lukić,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,76-90,False,True,False,True,True
855772,2022,Group Stage - 3,90,5.0,14,Serbia,2817,Nikola Milenković,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Argument,76-90,False,True,False,True,True
855772,2022,Group Stage - 3,90,9.0,15,Switzerland,2806,Fabian Schär,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,76-90,False,True,False,True,True
855772,2022,Group Stage - 3,90,5.0,15,Switzerland,1464,Granit Xhaka,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Argument,76-90,False,True,False,True,True
855772,2022,Group Stage - 3,90,6.0,15,Switzerland,421,B. Embolo,48389.0,N. Okafor,Substitution,Substitution 4,Substitution,False,,False,False,False,,4.0,B. Embolo,N. Okafor,,,76-90,False,True,False,True,True
855771,2022,Group Stage - 3,6,,1530,Cameroon,51107,Nouhou Tolo,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,0-15,True,False,False,False,False
855771,2022,Group Stage - 3,7,,6,Brazil,372,Éder Militão,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,0-15,True,False,False,False,False
855771,2022,Group Stage - 3,28,,1530,Cameroon,3403,Pierre Kunde,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,16-30,True,False,False,False,False
855771,2022,Group Stage - 3,32,,1530,Cameroon,2100,Collins Fai,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,31-45,True,False,False,False,False
855771,2022,Group Stage - 3,54,,6,Brazil,378,Alex Telles,257.0,Marquinhos,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,Alex Telles,Marquinhos,,,46-60,False,True,False,False,False
855771,2022,Group Stage - 3,55,,6,Brazil,10009,Rodrygo,10168.0,Éverton Ribeiro,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,Rodrygo,Éverton Ribeiro,,,46-60,False,True,False,False,False
855771,2022,Group Stage - 3,55,,6,Brazil,905,Fred,10135.0,Bruno Guimarães,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,Fred,Bruno Guimarães,,,46-60,False,True,False,False,False
855771,2022,Group Stage - 3,64,,1530,Cameroon,20589,B. Mbeumo,1709.0,K. Toko Ekambi,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,B. Mbeumo,K. Toko Ekambi,,,61-75,False,True,False,False,False
855771,2022,Group Stage - 3,64,,6,Brazil,643,Gabriel Jesus,10321.0,Pedro,Substitution,Substitution 4,Substitution,False,,False,False,False,,4.0,Gabriel Jesus,Pedro,,,61-75,False,True,False,False,False
855771,2022,Group Stage - 3,68,,1530,Cameroon,3403,P. Kunde,1130.0,O. Ntcham,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,P. Kunde,O. Ntcham,,,61-75,False,True,False,False,False
855771,2022,Group Stage - 3,79,,6,Brazil,9971,Antony,1496.0,Raphinha,Substitution,Substitution 5,Substitution,False,,False,False,False,,5.0,Antony,Raphinha,,,76-90,False,True,False,False,False
855771,2022,Group Stage - 3,81,,1530,Cameroon,386,Vincent Aboubakar,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,76-90,False,True,False,False,True
855771,2022,Group Stage - 3,85,,6,Brazil,10135,Bruno Guimarães,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,76-90,False,True,False,False,True
855771,2022,Group Stage - 3,86,,1530,Cameroon,955,M. Ngamaleu,102469.0,J. Mbekeli,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,M. Ngamaleu,J. Mbekeli,,,76-90,False,True,False,False,True
855771,2022,Group Stage - 3,90,3.0,1530,Cameroon,386,Vincent Aboubakar,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,,76-90,False,True,False,True,True
855771,2022,Group Stage - 3,90,3.0,1530,Cameroon,386,Vincent Aboubakar,,,Card,Red Card,Red Card,False,,False,False,False,Red,,,,,,76-90,False,True,False,True,True
855771,2022,Group Stage - 3,90,2.0,1530,Cameroon,386,V. Aboubakar,102469.0,J. Mbekeli,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,76-90,False,True,False,True,True
976533,2022,Round of 16,10,,1118,Netherlands,667,M. Depay,226.0,D. Dumfries,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,0-15,True,False,False,False,False
976533,2022,Round of 16,45,1.0,1118,Netherlands,531,D. Blind,226.0,D. Dumfries,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,31-45,True,False,False,True,False
976533,2022,Round of 16,46,,1118,Netherlands,30432,M. de Roon,244.0,S. Bergwijn,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,M. de Roon,S. Bergwijn,,,46-60,False,True,False,False,False
976533,2022,Round of 16,46,,1118,Netherlands,25321,D. Klaassen,36899.0,T. Koopmeiners,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,D. Klaassen,T. Koopmeiners,,,46-60,False,True,False,False,False
976533,2022,Round of 16,46,,2384,USA,51142,J. Ferreira,161921.0,G. Reyna,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,J. Ferreira,G. Reyna,,,46-60,False,True,False,False,False
976533,2022,Round of 16,60,,1118,Netherlands,36899,Teun Koopmeiners,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,46-60,False,True,False,False,False
976533,2022,Round of 16,67,,2384,USA,415,W. McKennie,427.0,H. Wright,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,W. McKennie,H. Wright,,,61-75,False,True,False,False,False
976533,2022,Round of 16,67,,2384,USA,1138,T. Weah,50739.0,B. Aaronson,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,T. Weah,B. Aaronson,,,61-75,False,True,False,False,False
976533,2022,Round of 16,75,,2384,USA,38735,S. Dest,18897.0,D. Yedlin,Substitution,Substitution 4,Substitution,False,,False,False,False,,4.0,S. Dest,D. Yedlin,,,61-75,False,True,False,False,False
976533,2022,Round of 16,76,,2384,USA,427,H. Wright,17.0,C. Pulišić,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,76-90,False,True,False,False,False
976533,2022,Round of 16,81,,1118,Netherlands,226,D. Dumfries,531.0,D. Blind,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,76-90,False,True,False,False,True
976533,2022,Round of 16,83,,1118,Netherlands,667,M. Depay,162016.0,X. Simons,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,M. Depay,X. Simons,,,76-90,False,True,False,False,True
976533,2022,Round of 16,87,,1118,Netherlands,538,Frenkie de Jong,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,76-90,False,True,False,False,True
976533,2022,Round of 16,90,3.0,1118,Netherlands,18861,N. Aké,532.0,M. de Ligt,Substitution,Substitution 4,Substitution,False,,False,False,False,,4.0,N. Aké,M. de Ligt,,,76-90,False,True,False,True,True
976533,2022,Round of 16,90,3.0,1118,Netherlands,247,C. Gakpo,25416.0,W. Weghorst,Substitution,Substitution 5,Substitution,False,,False,False,False,,5.0,C. Gakpo,W. Weghorst,,,76-90,False,True,False,True,True
976533,2022,Round of 16,90,2.0,2384,USA,19549,A. Robinson,51118.0,J. Morris,Substitution,Substitution 5,Substitution,False,,False,False,False,,5.0,A. Robinson,J. Morris,,,76-90,False,True,False,True,True
976642,2022,Round of 16,15,,20,Australia,2749,Jackson Irvine,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Persistent fouling,0-15,True,False,False,False,False
976642,2022,Round of 16,35,,26,Argentina,154,L. Messi,624.0,N. Otamendi,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,31-45,True,False,False,False,False
976642,2022,Round of 16,38,,20,Australia,2742,Miloš Degenek,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,31-45,True,False,False,False,False
976642,2022,Round of 16,50,,26,Argentina,30433,P. Gómez,2467.0,Lisandro Martínez,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,P. Gómez,Lisandro Martínez,,,46-60,False,True,False,False,False
976642,2022,Round of 16,57,,26,Argentina,6009,J. Álvarez,,,Goal,Normal Goal,Normal Goal,True,Normal,False,False,False,,,,,,,46-60,False,True,False,False,False
976642,2022,Round of 16,58,,20,Australia,6913,R. McGree,6888.0,C. Goodwin,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,R. McGree,C. Goodwin,,,46-60,False,True,False,False,False
976642,2022,Round of 16,58,,20,Australia,6984,K. Baccus,38123.0,A. Hrustić,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,K. Baccus,A. Hrustić,,,46-60,False,True,False,False,False
976642,2022,Round of 16,71,,26,Argentina,6009,J. Álvarez,217.0,Lautaro Martínez,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,J. Álvarez,Lautaro Martínez,,,61-75,False,True,False,False,False
976642,2022,Round of 16,72,,26,Argentina,1493,M. Acuña,529.0,N. Tagliafico,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,M. Acuña,N. Tagliafico,,,61-75,False,True,False,False,False
976642,2022,Round of 16,72,,20,Australia,2742,M. Degenek,14386.0,F. Karačić,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,M. Degenek,F. Karačić,,,61-75,False,True,False,False,False
976642,2022,Round of 16,72,,20,Australia,6993,M. Duke,2756.0,J. Maclaren,Substitution,Substitution 4,Substitution,False,,False,False,False,,4.0,M. Duke,J. Maclaren,,,61-75,False,True,False,False,False
976642,2022,Round of 16,72,,20,Australia,2751,M. Leckie,349987.0,G. Kuol,Substitution,Substitution 5,Substitution,False,,False,False,False,,5.0,M. Leckie,G. Kuol,,,61-75,False,True,False,False,False
976642,2022,Round of 16,77,,20,Australia,5996,E. Fernández,,,Goal,Own Goal,Own Goal,True,Own Goal,False,True,False,,,,,,,76-90,False,True,False,False,False
976642,2022,Round of 16,80,,26,Argentina,6716,A. Mac Allister,2468.0,G. Montiel,Substitution,Substitution 4,Substitution,False,,False,False,False,,4.0,A. Mac Allister,G. Montiel,,,76-90,False,True,False,False,True
976642,2022,Round of 16,80,,26,Argentina,6503,N. Molina,6002.0,E. Palacios,Substitution,Substitution 5,Substitution,False,,False,False,False,,5.0,N. Molina,E. Palacios,,,76-90,False,True,False,False,True
976643,2022,Round of 16,31,,2,France,1271,Aurélien Tchouaméni,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,31-45,True,False,False,False,False
976643,2022,Round of 16,44,,2,France,2295,O. Giroud,278.0,K. Mbappé,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,31-45,True,False,False,False,False
976643,2022,Round of 16,47,,24,Poland,3000,Bartosz Bereszyński,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,46-60,False,True,False,False,False
976643,2022,Round of 16,64,,24,Poland,40403,S. Szymański,333.0,A. Milik,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,S. Szymański,A. Milik,,,61-75,False,True,False,False,False
976643,2022,Round of 16,66,,2,France,1271,A. Tchouaméni,22254.0,Y. Fofana,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,A. Tchouaméni,Y. Fofana,,,61-75,False,True,False,False,False
976643,2022,Round of 16,71,,24,Poland,481,G. Krychowiak,19826.0,K. Bielik,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,G. Krychowiak,K. Bielik,,,61-75,False,True,False,False,False
976643,2022,Round of 16,71,,24,Poland,40560,J. Kamiński,203474.0,N. Zalewski,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,J. Kamiński,N. Zalewski,,,61-75,False,True,False,False,False
976643,2022,Round of 16,74,,2,France,278,K. Mbappé,153.0,O. Dembélé,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,61-75,False,True,False,False,False
976643,2022,Round of 16,76,,2,France,2295,O. Giroud,21509.0,M. Thuram,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,O. Giroud,M. Thuram,,,76-90,False,True,False,False,False
976643,2022,Round of 16,76,,2,France,153,O. Dembélé,508.0,K. Coman,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,O. Dembélé,K. Coman,,,76-90,False,True,False,False,False
976643,2022,Round of 16,86,,24,Poland,61431,J. Kiwior,2999.0,J. Bednarek,Substitution,Substitution 4,Substitution,False,,False,False,False,,4.0,J. Kiwior,J. Bednarek,,,76-90,False,True,False,False,True
976643,2022,Round of 16,87,,24,Poland,3007,P. Frankowski,3012.0,K. Grosicki,Substitution,Substitution 5,Substitution,False,,False,False,False,,5.0,P. Frankowski,K. Grosicki,,,76-90,False,True,False,False,True
976643,2022,Round of 16,88,,24,Poland,19298,Matty Cash,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,76-90,False,True,False,False,True
976643,2022,Round of 16,90,6.0,24,Poland,3012,Kamil Grosicki,,,VAR,Penalty confirmed,VAR,False,,False,False,False,,,,,Penalty confirmed,,76-90,False,True,False,True,True
976643,2022,Round of 16,90,2.0,2,France,1257,J. Koundé,21998.0,A. Disasi,Substitution,Substitution 4,Substitution,False,,False,False,False,,4.0,J. Koundé,A. Disasi,,,76-90,False,True,False,True,True
976643,2022,Round of 16,90,1.0,2,France,278,K. Mbappé,21509.0,M. Thuram,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,76-90,False,True,False,True,True
976643,2022,Round of 16,90,9.0,24,Poland,521,R. Lewandowski,,,Goal,Penalty,Penalty Goal,True,Penalty,True,False,False,,,,,,,76-90,False,True,False,True,True
976534,2022,Round of 16,39,,10,England,292,J. Henderson,129718.0,J. Bellingham,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,31-45,True,False,False,False,False
976534,2022,Round of 16,45,3.0,10,England,184,H. Kane,631.0,P. Foden,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,31-45,True,False,False,True,False
976534,2022,Round of 16,46,,13,Senegal,41552,P. Ciss,20696.0,P. Gueye,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,P. Ciss,P. Gueye,,,46-60,False,True,False,False,False
976534,2022,Round of 16,46,,13,Senegal,81,K. Diatta,237129.0,P. Sarr,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,K. Diatta,P. Sarr,,,46-60,False,True,False,False,False
976534,2022,Round of 16,46,,13,Senegal,18592,I. Ndiaye,284072.0,B. Dieng,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,I. Ndiaye,B. Dieng,,,46-60,False,True,False,False,False
976534,2022,Round of 16,57,,10,England,1460,B. Saka,631.0,P. Foden,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,46-60,False,True,False,False,False
976534,2022,Round of 16,65,,10,England,631,P. Foden,19187.0,J. Grealish,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,P. Foden,J. Grealish,,,61-75,False,True,False,False,False
976534,2022,Round of 16,65,,10,England,1460,B. Saka,909.0,M. Rashford,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,B. Saka,M. Rashford,,,61-75,False,True,False,False,False
976534,2022,Round of 16,72,,13,Senegal,22015,B. Dia,19278.0,F. Diédhiou,Substitution,Substitution 4,Substitution,False,,False,False,False,,4.0,B. Dia,F. Diédhiou,,,61-75,False,True,False,False,False
976534,2022,Round of 16,76,,13,Senegal,318,Kalidou Koulibaly,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,76-90,False,True,False,False,False
976534,2022,Round of 16,76,,10,England,129718,J. Bellingham,19220.0,M. Mount,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,J. Bellingham,M. Mount,,,76-90,False,True,False,False,False
976534,2022,Round of 16,77,,10,England,626,J. Stones,175.0,E. Dier,Substitution,Substitution 4,Substitution,False,,False,False,False,,4.0,J. Stones,E. Dier,,,76-90,False,True,False,False,False
976534,2022,Round of 16,82,,10,England,292,J. Henderson,19130.0,K. Phillips,Substitution,Substitution 5,Substitution,False,,False,False,False,,5.0,J. Henderson,K. Phillips,,,76-90,False,True,False,False,True
976534,2022,Round of 16,84,,13,Senegal,158121,I. Jakobs,105.0,F. Ballo,Substitution,Substitution 5,Substitution,False,,False,False,False,,5.0,I. Jakobs,F. Ballo,,,76-90,False,True,False,False,True
977344,2022,Round of 16,43,,12,Japan,33224,D. Maeda,18944.0,M. Yoshida,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,31-45,True,False,False,False,False
977344,2022,Round of 16,55,,3,Croatia,207,I. Perišić,287.0,D. Lovren,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,46-60,False,True,False,False,False
