fixture_id,world_cup_year,round,time_elapsed,time_extra,team_id,team_name,player_id,player_name,assist_id,assist_name,event_type,event_detail,comments
855748,2022,Group Stage - 2,90,,2382,Ecuador,16369,G. Plata,2585.0,R. Ibarra,subst,Substitution 2,
855748,2022,Group Stage - 2,90,,2382,Ecuador,35533,E. Valencia,361966.0,K. Rodríguez,subst,Substitution 3,
855749,2022,Group Stage - 2,68,,10,England,645,R. Sterling,19187.0,J. Grealish,subst,Substitution 1,
855749,2022,Group Stage - 2,69,,10,England,129718,J. Bellingham,292.0,J. Henderson,subst,Substitution 2,
855749,2022,Group Stage - 2,77,,2384,USA,415,W. McKennie,50739.0,B. Aaronson,subst,Substitution 1,
855749,2022,Group Stage - 2,78,,10,England,1460,B. Saka,909.0,M. Rashford,subst,Substitution 3,
855749,2022,Group Stage - 2,78,,2384,USA,38735,S. Dest,64310.0,S. Moore,subst,Substitution 2,
855749,2022,Group Stage - 2,83,,2384,USA,1138,T. Weah,161921.0,G. Reyna,subst,Substitution 3,
855749,2022,Group Stage - 2,83,,2384,USA,427,H. Wright,25332.0,J. Sargent,subst,Substitution 4,
871852,2022,Group Stage - 2,23,,20,Australia,6993,M. Duke,,,Goal,Normal Goal,
871852,2022,Group Stage - 2,26,,28,Tunisia,43246,Aissa Laïdouni,,,Card,Yellow Card,Foul
871852,2022,Group Stage - 2,46,,28,Tunisia,2952,M. Dräger,2957.0,F. Sassi,subst,Substitution 1,
871852,2022,Group Stage - 2,64,,28,Tunisia,49583,Ali Abdi,,,Card,Yellow Card,Foul
871852,2022,Group Stage - 2,64,,20,Australia,6993,M. Duke,2756.0,J. Maclaren,subst,Substitution 1,
871852,2022,Group Stage - 2,64,,20,Australia,6913,R. McGree,38123.0,A. Hrustić,subst,Substitution 2,
871852,2022,Group Stage - 2,67,,28,Tunisia,43246,A. Laïdouni,22102.0,W. Khazri,subst,Substitution 2,
871852,2022,Group Stage - 2,73,,28,Tunisia,2945,D. Bronn,2954.0,W. Kechrida,subst,Substitution 3,
871852,2022,Group Stage - 2,73,,28,Tunisia,44497,I. Jebali,2963.0,T. Khenissi,subst,Substitution 4,
871852,2022,Group Stage - 2,75,,20,Australia,14386,F. Karačić,2742.0,M. Degenek,subst,Substitution 3,
871852,2022,Group Stage - 2,85,,20,Australia,6888,C. Goodwin,2755.0,A. Mabil,subst,Substitution 4,
871852,2022,Group Stage - 2,85,,20,Australia,2751,M. Leckie,6984.0,K. Baccus,subst,Substitution 5,
871852,2022,Group Stage - 2,90,3.0,28,Tunisia,2957,Ferjani Sassi,,,Card,Yellow Card,Handball
855750,2022,Group Stage - 2,15,,24,Poland,61431,Jakub Kiwior,,,Card,Yellow Card,Foul
855750,2022,Group Stage - 2,16,,24,Poland,19298,Matty Cash,,,Card,Yellow Card,Foul
855750,2022,Group Stage - 2,19,,24,Poland,333,Arkadiusz Milik,,,Card,Yellow Card,Foul
855750,2022,Group Stage - 2,20,,23,Saudi Arabia,44483,Abdulelah Al Malki,,,Card,Yellow Card,Argument
855750,2022,Group Stage - 2,39,,24,Poland,329,P. Zieliński,521.0,R. Lewandowski,Goal,Normal Goal,
855750,2022,Group Stage - 2,44,,23,Saudi Arabia,44551,Saleh Al-Shehri,,,Var,Penalty confirmed,
855750,2022,Group Stage - 2,45,4.0,23,Saudi Arabia,44475,Abdulelah Al-Amri,,,Card,Yellow Card,Foul
855750,2022,Group Stage - 2,46,,23,Saudi Arabia,44692,Sami Al Naji,44338.0,Nawaf Al Abid,subst,Substitution 1,
855750,2022,Group Stage - 2,63,,24,Poland,329,P. Zieliński,40560.0,J. Kamiński,subst,Substitution 1,
855750,2022,Group Stage - 2,65,,23,Saudi Arabia,44329,Mohammed Al Burayk,44309.0,Sultan Al Ghannam,subst,Substitution 2,
855750,2022,Group Stage - 2,71,,24,Poland,333,A. Milik,1651.0,K. Piątek,subst,Substitution 2,
855750,2022,Group Stage - 2,82,,24,Poland,521,R. Lewandowski,,,Goal,Normal Goal,
855750,2022,Group Stage - 2,85,,23,Saudi Arabia,44483,Abdulelah Al Malki,44586.0,Abdulrahman Al Obud,subst,Substitution 3,
855750,2022,Group Stage - 2,86,,23,Saudi Arabia,44551,Saleh Al Shehri,44339.0,Nasser Al Dawsari,subst,Substitution 4,
855750,2022,Group Stage - 2,90,5.0,23,Saudi Arabia,44338,Nawaf Al Abid,44347.0,Hattan Bahbri,subst,Substitution 5,
855751,2022,Group Stage - 2,20,,21,Denmark,2282,Andreas Christensen,,,Card,Yellow Card,Foul
855751,2022,Group Stage - 2,23,,21,Denmark,1274,Andreas Cornelius,,,Card,Yellow Card,Foul
855751,2022,Group Stage - 2,43,,2,France,1257,Jules Koundé,,,Card,Yellow Card,Foul
855751,2022,Group Stage - 2,46,,21,Denmark,1274,A. Cornelius,2737.0,M. Braithwaite,subst,Substitution 1,
855751,2022,Group Stage - 2,61,,2,France,278,K. Mbappé,47300.0,T. Hernández,Goal,Normal Goal,
855751,2022,Group Stage - 2,62,,2,France,2295,O. Giroud,21509.0,M. Thuram,subst,Substitution 1,
855751,2022,Group Stage - 2,68,,21,Denmark,2282,A. Christensen,2729.0,J. Andersen,Goal,Normal Goal,
855751,2022,Group Stage - 2,73,,21,Denmark,15908,M. Damsgaard,550.0,K. Dolberg,subst,Substitution 2,
855751,2022,Group Stage - 2,75,,2,France,153,O. Dembélé,508.0,K. Coman,subst,Substitution 2,
855751,2022,Group Stage - 2,75,,2,France,742,R. Varane,1145.0,I. Konaté,subst,Substitution 3,
855751,2022,Group Stage - 2,85,,21,Denmark,15884,J. Lindstrøm,30407.0,C. Nørgaard,subst,Substitution 3,
855751,2022,Group Stage - 2,86,,2,France,278,K. Mbappé,56.0,A. Griezmann,Goal,Normal Goal,
855751,2022,Group Stage - 2,90,3.0,2,France,56,A. Griezmann,22254.0,Y. Fofana,subst,Substitution 4,
855751,2022,Group Stage - 2,90,2.0,21,Denmark,533,R. Kristensen,15623.0,A. Bah,subst,Substitution 4,
855752,2022,Group Stage - 2,22,,16,Mexico,2870,Néstor Araujo,,,Card,Yellow Card,Foul
855752,2022,Group Stage - 2,42,,16,Mexico,1573,A. Guardado,234.0,É. Gutiérrez,subst,Substitution 1,
855752,2022,Group Stage - 2,43,,26,Argentina,2468,Gonzalo Montiel,,,Card,Yellow Card,Foul
855752,2022,Group Stage - 2,50,,16,Mexico,234,Érick Gutiérrez,,,Card,Yellow Card,Foul
855752,2022,Group Stage - 2,57,,26,Argentina,2476,G. Rodríguez,5996.0,E. Fernández,subst,Substitution 1,
855752,2022,Group Stage - 2,63,,26,Argentina,2468,G. Montiel,6503.0,N. Molina,subst,Substitution 2,
855752,2022,Group Stage - 2,63,,26,Argentina,217,Lautaro Martínez,6009.0,J. Álvarez,subst,Substitution 3,
855752,2022,Group Stage - 2,64,,26,Argentina,154,L. Messi,266.0,Á. Di María,Goal,Normal Goal,
855752,2022,Group Stage - 2,66,,16,Mexico,382,Héctor Herrera,,,Card,Yellow Card,Foul
855752,2022,Group Stage - 2,66,,16,Mexico,126751,K. Álvarez,2887.0,R. Jiménez,subst,Substitution 2,
855752,2022,Group Stage - 2,66,,16,Mexico,2889,A. Vega,51069.0,U. Antuna,subst,Substitution 3,
855752,2022,Group Stage - 2,69,,26,Argentina,266,Á. Di María,30776.0,C. Romero,subst,Substitution 4,
855752,2022,Group Stage - 2,69,,26,Argentina,6716,A. Mac Allister,6002.0,E. Palacios,subst,Substitution 5,
855752,2022,Group Stage - 2,73,,16,Mexico,248,H. Lozano,2879.0,R. Alvarado,subst,Substitution 4,
855752,2022,Group Stage - 2,87,,26,Argentina,5996,E. Fernández,154.0,L. Messi,Goal,Normal Goal,
855752,2022,Group Stage - 2,89,,16,Mexico,2879,Roberto Alvarado,,,Card,Yellow Card,Foul
871853,2022,Group Stage - 2,41,,29,Costa Rica,13955,Anthony Contreras,,,Card,Yellow Card,Foul
871853,2022,Group Stage - 2,44,,12,Japan,33144,Miki Yamane,,,Card,Yellow Card,Persistent fouling
871853,2022,Group Stage - 2,46,,12,Japan,440,Y. Nagatomo,32893.0,H. Ito,subst,Substitution 1,
871853,2022,Group Stage - 2,46,,12,Japan,72155,A. Ueda,25375.0,T. Asano,subst,Substitution 2,
871853,2022,Group Stage - 2,61,,29,Costa Rica,2840,Celso Borges,,,Card,Yellow Card,Foul
871853,2022,Group Stage - 2,62,,12,Japan,33144,M. Yamane,106835.0,K. Mitoma,subst,Substitution 3,
871853,2022,Group Stage - 2,65,,29,Costa Rica,13952,G. Torres,14206.0,B. Aguilera,subst,Substitution 1,
871853,2022,Group Stage - 2,65,,29,Costa Rica,13955,A. Contreras,325293.0,J. Bennette,subst,Substitution 2,
871853,2022,Group Stage - 2,67,,12,Japan,2598,R. Dōan,1942.0,J. Ito,subst,Substitution 4,
871853,2022,Group Stage - 2,70,,29,Costa Rica,2830,Francisco Calvo,,,Card,Yellow Card,Foul
871853,2022,Group Stage - 2,81,,29,Costa Rica,2832,K. Fuller,13951.0,Y. Tejeda,Goal,Normal Goal,
871853,2022,Group Stage - 2,82,,12,Japan,32902,Y. Soma,1101.0,T. Minamino,subst,Substitution 5,
871853,2022,Group Stage - 2,84,,12,Japan,38114,Ko Itakura,,,Card,Yellow Card,Foul
871853,2022,Group Stage - 2,89,,29,Costa Rica,2840,C. Borges,13949.0,Y. Salas,subst,Substitution 3,
871853,2022,Group Stage - 2,90,3.0,12,Japan,8500,Wataru Endo,,,Card,Yellow Card,Foul
871853,2022,Group Stage - 2,90,5.0,29,Costa Rica,2845,J. Campbell,13969.0,D. Chacón,subst,Substitution 4,
855753,2022,Group Stage - 2,28,,1,Belgium,162714,Amadou Onana,,,Card,Yellow Card,Foul
855753,2022,Group Stage - 2,45,3.0,31,Morocco,548,Hakim Ziyech,,,Var,Goal cancelled,
855753,2022,Group Stage - 2,60,,1,Belgium,2296,E. Hazard,332.0,D. Mertens,subst,Substitution 1,
855753,2022,Group Stage - 2,60,,1,Belgium,162714,A. Onana,2926.0,Y. Tielemans,subst,Substitution 2,
855753,2022,Group Stage - 2,67,,31,Morocco,8587,S. Amallah,135836.0,Y. Attiat-Allah,subst,Substitution 1,
855753,2022,Group Stage - 2,68,,31,Morocco,9,A. Hakimi,19053.0,A. Sabiri,subst,Substitution 2,
855753,2022,Group Stage - 2,73,,31,Morocco,2710,S. Boufal,243.0,Z. Aboukhlal,subst,Substitution 3,
855753,2022,Group Stage - 2,73,,31,Morocco,47422,Y. En-Nesyri,44325.0,A. Hamdallah,subst,Substitution 4,
855753,2022,Group Stage - 2,73,,31,Morocco,2716,R. Saïss,19053.0,A. Sabiri,Goal,Normal Goal,
855753,2022,Group Stage - 2,75,,1,Belgium,2929,T. Hazard,1946.0,L. Trossard,subst,Substitution 3,
855753,2022,Group Stage - 2,75,,1,Belgium,2927,M. Batshuayi,147859.0,C. De Ketelaere,subst,Substitution 4,
855753,2022,Group Stage - 2,78,,31,Morocco,129678,A. Ounahi,31386.0,J. El Yamiq,subst,Substitution 5,
855753,2022,Group Stage - 2,81,,1,Belgium,264,T. Meunier,907.0,R. Lukaku,subst,Substitution 5,
855753,2022,Group Stage - 2,90,5.0,31,Morocco,19053,Abdelhamid Sabiri,,,Card,Yellow Card,Foul
855753,2022,Group Stage - 2,90,2.0,31,Morocco,243,Z. Aboukhlal,548.0,H. Ziyech,Goal,Normal Goal,
855754,2022,Group Stage - 2,2,,5529,Canada,509,A. Davies,51016.0,T. Buchanan,Goal,Normal Goal,
855754,2022,Group Stage - 2,36,,3,Croatia,726,A. Kramarić,207.0,I. Perišić,Goal,Normal Goal,
855754,2022,Group Stage - 2,44,,3,Croatia,611,M. Livaja,14330.0,J. Juranović,Goal,Normal Goal,
855754,2022,Group Stage - 2,46,,5529,Canada,2001,C. Larin,50817.0,J. Osorio,subst,Substitution 1,
855754,2022,Group Stage - 2,46,,5529,Canada,35570,S. Eustáquio,328046.0,I. Koné,subst,Substitution 2,
855754,2022,Group Stage - 2,52,,5529,Canada,51016,Tajon Buchanan,,,Card,Yellow Card,Foul
855754,2022,Group Stage - 2,56,,3,Croatia,287,Dejan Lovren,,,Card,Yellow Card,Off the ball foul
855754,2022,Group Stage - 2,60,,3,Croatia,611,M. Livaja,1331.0,B. Petković,subst,Substitution 1,
855754,2022,Group Stage - 2,62,,5529,Canada,50816,R. Laryea,19007.0,J. Hoilett,subst,Substitution 3,
855754,2022,Group Stage - 2,70,,3,Croatia,726,A. Kramarić,207.0,I. Perišić,Goal,Normal Goal,
855754,2022,Group Stage - 2,72,,5529,Canada,8489,J. David,35766.0,L. Cavallini,subst,Substitution 4,
855754,2022,Group Stage - 2,73,,3,Croatia,726,A. Kramarić,842.0,N. Vlašić,subst,Substitution 2,
855754,2022,Group Stage - 2,73,,5529,Canada,1990,A. Hutchinson,39107.0,S. Adekugbe,subst,Substitution 5,
855754,2022,Group Stage - 2,85,,3,Croatia,754,Luka Modrić,,,Card,Yellow Card,
855754,2022,Group Stage - 2,85,,5529,Canada,50925,Kamal Miller,,,Card,Yellow Card,Argument
855754,2022,Group Stage - 2,86,,3,Croatia,754,L. Modrić,2763.0,M. Pašalić,subst,Substitution 3,
855754,2022,Group Stage - 2,86,,3,Croatia,2291,M. Kovačić,1321.0,L. Majer,subst,Substitution 4,
855754,2022,Group Stage - 2,86,,3,Croatia,207,I. Perišić,1330.0,M. Oršić,subst,Substitution 5,
855754,2022,Group Stage - 2,90,4.0,3,Croatia,1321,L. Majer,1330.0,M. Oršić,Goal,Normal Goal,
855755,2022,Group Stage - 2,37,,25,Germany,261,Thilo Kehrer,,,Card,Yellow Card,Foul
855755,2022,Group Stage - 2,40,,25,Germany,2285,Antonio Rüdiger,,,Var,Goal cancelled,
855755,2022,Group Stage - 2,44,,9,Spain,144,Sergio Busquets,,,Card,Yellow Card,Foul
855755,2022,Group Stage - 2,54,,9,Spain,931,Ferran Torres,59.0,Álvaro Morata,subst,Substitution 1,
855755,2022,Group Stage - 2,58,,25,Germany,511,Leon Goretzka,,,Card,Yellow Card,Foul
855755,2022,Group Stage - 2,60,,25,Germany,502,Joshua Kimmich,,,Card,Yellow Card,Foul
855755,2022,Group Stage - 2,62,,9,Spain,59,Álvaro Morata,128.0,Jordi Alba,Goal,Normal Goal,
855755,2022,Group Stage - 2,66,,9,Spain,296667,Gavi,183799.0,Nico Williams,subst,Substitution 2,
855755,2022,Group Stage - 2,66,,9,Spain,746,Marco Asensio,50.0,Koke,subst,Substitution 3,
855755,2022,Group Stage - 2,70,,25,Germany,261,T. Kehrer,1144.0,L. Klostermann,subst,Substitution 1,
855755,2022,Group Stage - 2,70,,25,Germany,633,İ. Gündoğan,644.0,L. Sané,subst,Substitution 2,
855755,2022,Group Stage - 2,70,,25,Germany,522,T. Müller,25391.0,N. Füllkrug,subst,Substitution 3,
855755,2022,Group Stage - 2,82,,9,Spain,128,Jordi Alba,161928.0,Alejandro Balde,subst,Substitution 4,
855755,2022,Group Stage - 2,83,,25,Germany,25391,N. Füllkrug,181812.0,J. Musiala,Goal,Normal Goal,
855755,2022,Group Stage - 2,85,,25,Germany,510,S. Gnabry,25635.0,J. Hofmann,subst,Substitution 4,
855755,2022,Group Stage - 2,87,,25,Germany,25158,D. Raum,26243.0,N. Schlotterbeck,subst,Substitution 5,
855756,2022,Group Stage - 2,-5,,1530,Cameroon,3408,Christian Bassogog,,,Card,Yellow Card,
855756,2022,Group Stage - 2,-5,,14,Serbia,1828,Luka Jović,,,Card,Yellow Card,
855756,2022,Group Stage - 2,24,,1530,Cameroon,30503,Nicolas N'Koulou,,,Card,Yellow Card,Foul
855756,2022,Group Stage - 2,29,,1530,Cameroon,20545,J. Castelletto,,,Goal,Normal Goal,
855756,2022,Group Stage - 2,45,1.0,14,Serbia,45826,S. Pavlović,554.0,D. Tadić,Goal,Normal Goal,
855756,2022,Group Stage - 2,45,3.0,14,Serbia,1856,S. Milinković-Savić,579.0,A. Živković,Goal,Normal Goal,
855756,2022,Group Stage - 2,53,,14,Serbia,2825,A. Mitrović,579.0,A. Živković,Goal,Normal Goal,
855756,2022,Group Stage - 2,55,,1530,Cameroon,63542,M. Hongla,386.0,V. Aboubakar,subst,Substitution 1,
855756,2022,Group Stage - 2,56,,14,Serbia,45826,S. Pavlović,2819.0,S. Mitrović,subst,Substitution 1,
855756,2022,Group Stage - 2,63,,1530,Cameroon,386,V. Aboubakar,20545.0,J. Castelletto,Goal,Normal Goal,
855756,2022,Group Stage - 2,64,,1530,Cameroon,386,Vincent Aboubakar,,,Var,Goal confirmed,
855756,2022,Group Stage - 2,66,,1530,Cameroon,275,E. Choupo-Moting,386.0,V. Aboubakar,Goal,Normal Goal,
855756,2022,Group Stage - 2,67,,1530,Cameroon,1709,K. Toko Ekambi,3408.0,C. Bassogog,subst,Substitution 2,
855756,2022,Group Stage - 2,67,,1530,Cameroon,3403,P. Kunde,53740.0,G. Ondoua,subst,Substitution 3,
855756,2022,Group Stage - 2,78,,14,Serbia,579,A. Živković,1920.0,N. Radonjić,subst,Substitution 2,
855756,2022,Group Stage - 2,78,,14,Serbia,2821,M. Veljković,340.0,S. Babić,subst,Substitution 3,
855756,2022,Group Stage - 2,79,,14,Serbia,1856,S. Milinković-Savić,25350.0,M. Grujić,subst,Substitution 4,
855756,2022,Group Stage - 2,81,,1530,Cameroon,3406,A. Zambo Anguissa,7689.0,S. Oum Gouet,subst,Substitution 4,
855756,2022,Group Stage - 2,81,,1530,Cameroon,20589,B. Mbeumo,113.0,G. Nkoudou,subst,Substitution 5,
855756,2022,Group Stage - 2,90,3.0,14,Serbia,2817,Nikola Milenković,,,Card,Yellow Card,Foul
855756,2022,Group Stage - 2,90,2.0,14,Serbia,1821,F. Kostić,30536.0,F. Đuričić,subst,Substitution 5,
855757,2022,Group Stage - 2,21,,1504,Ghana,3421,Daniel Amartey,,,Card,Yellow Card,Off the ball foul
855757,2022,Group Stage - 2,24,,1504,Ghana,47480,M. Salisu,,,Goal,Normal Goal,
855757,2022,Group Stage - 2,27,,17,South Korea,2903,Woo-Young Jung,,,Card,Yellow Card,Foul
855757,2022,Group Stage - 2,34,,1504,Ghana,15911,M. Kudus,3428.0,J. Ayew,Goal,Normal Goal,
855757,2022,Group Stage - 2,46,,17,South Korea,512,Jeong Woo-Yeong,2908.0,Na Sang-Ho,subst,Substitution 1,
855757,2022,Group Stage - 2,57,,17,South Korea,2913,Kwon Chang-Hoon,927.0,Lee Kang-In,subst,Substitution 2,
855757,2022,Group Stage - 2,58,,17,South Korea,34211,Cho Gue-Sung,927.0,Lee Kang-In,Goal,Normal Goal,
855757,2022,Group Stage - 2,61,,17,South Korea,34211,Cho Gue-Sung,2896.0,Kim Jin-Su,Goal,Normal Goal,
855757,2022,Group Stage - 2,68,,1504,Ghana,15911,M. Kudus,47294.0,I. Williams,Goal,Normal Goal,
855757,2022,Group Stage - 2,73,,1504,Ghana,138815,Tariq Lamptey,,,Card,Yellow Card,Foul
855757,2022,Group Stage - 2,77,,17,South Korea,2898,Young-Gwon Kim,,,Card,Yellow Card,Foul
855757,2022,Group Stage - 2,78,,1504,Ghana,138815,T. Lamptey,19022.0,D. Odoi,subst,Substitution 1,
855757,2022,Group Stage - 2,78,,1504,Ghana,1370,A. Ayew,25530.0,D. Kyereh,subst,Substitution 2,
855757,2022,Group Stage - 2,78,,1504,Ghana,3428,J. Ayew,199837.0,K. Sulemana,subst,Substitution 3,
855757,2022,Group Stage - 2,79,,17,South Korea,2903,Jung Woo-Young,2910.0,Hwang Ui-Jo,subst,Substitution 3,
855757,2022,Group Stage - 2,83,,1504,Ghana,15911,M. Kudus,21633.0,A. Djiku,subst,Substitution 4,
855757,2022,Group Stage - 2,88,,1504,Ghana,7578,G. Mensah,21996.0,A. Baba,subst,Substitution 5,
855757,2022,Group Stage - 2,90,2.0,17,South Korea,2897,Kim Min-Jae,2899.0,Kwon Kyung-Won,subst,Substitution 4,
855758,2022,Group Stage - 2,46,,6,Brazil,1646,Lucas Paquetá,10009.0,Rodrygo,subst,Substitution 1,
855758,2022,Group Stage - 2,50,,15,Switzerland,163032,Fabian Rieder,,,Card,Yellow Card,Foul
855758,2022,Group Stage - 2,52,,6,Brazil,905,Fred,,,Card,Yellow Card,Foul
855758,2022,Group Stage - 2,58,,6,Brazil,905,Fred,10135.0,Bruno Guimarães,subst,Substitution 2,
855758,2022,Group Stage - 2,59,,15,Switzerland,48471,R. Vargas,30405.0,E. Fernandes,subst,Substitution 1,
855758,2022,Group Stage - 2,59,,15,Switzerland,163032,F. Rieder,2809.0,R. Steffen,subst,Substitution 2,
855758,2022,Group Stage - 2,66,,6,Brazil,762,Vinícius Júnior,,,Var,Goal cancelled,
855758,2022,Group Stage - 2,73,,6,Brazil,2413,Richarlison,643.0,Gabriel Jesus,subst,Substitution 3,
855758,2022,Group Stage - 2,73,,6,Brazil,1496,Raphinha,9971.0,Antony,subst,Substitution 4,
855758,2022,Group Stage - 2,76,,15,Switzerland,957,D. Sow,951.0,M. Aebischer,subst,Substitution 3,
855758,2022,Group Stage - 2,76,,15,Switzerland,421,B. Embolo,582.0,H. Seferović,subst,Substitution 4,
855758,2022,Group Stage - 2,83,,6,Brazil,747,Casemiro,10009.0,Rodrygo,Goal,Normal Goal,
855758,2022,Group Stage - 2,86,,6,Brazil,860,Alex Sandro,378.0,Alex Telles,subst,Substitution 5,
855758,2022,Group Stage - 2,86,,15,Switzerland,48378,S. Widmer,48382.0,F. Frei,subst,Substitution 5,
855759,2022,Group Stage - 2,6,,7,Uruguay,863,Rodrigo Bentancur,,,Card,Yellow Card,Foul
855759,2022,Group Stage - 2,38,,27,Portugal,2676,Rúben Neves,,,Card,Yellow Card,Foul
855759,2022,Group Stage - 2,42,,27,Portugal,263482,Nuno Mendes,8.0,Raphaël Guerreiro,subst,Substitution 1,
855759,2022,Group Stage - 2,44,,7,Uruguay,47254,Mathías Olivera,,,Card,Yellow Card,
855759,2022,Group Stage - 2,54,,27,Portugal,1485,Bruno Fernandes,8.0,Raphaël Guerreiro,Goal,Normal Goal,
855759,2022,Group Stage - 2,62,,7,Uruguay,211,M. Vecino,2612.0,G. de Arrascaeta,subst,Substitution 1,
855759,2022,Group Stage - 2,62,,7,Uruguay,32,D. Godín,70078.0,F. Pellistri,subst,Substitution 2,
855759,2022,Group Stage - 2,69,,27,Portugal,2676,Rúben Neves,22236.0,Rafael Leão,subst,Substitution 2,
855759,2022,Group Stage - 2,72,,7,Uruguay,51617,D. Núñez,2615.0,M. Gómez,subst,Substitution 3,
855759,2022,Group Stage - 2,73,,7,Uruguay,274,E. Cavani,157.0,L. Suárez,subst,Substitution 4,
855759,2022,Group Stage - 2,77,,27,Portugal,583,João Félix,,,Card,Yellow Card,Foul
855759,2022,Group Stage - 2,82,,27,Portugal,583,João Félix,41621.0,Matheus Nunes,subst,Substitution 3,
855759,2022,Group Stage - 2,82,,27,Portugal,874,Cristiano Ronaldo,41585.0,Gonçalo Ramos,subst,Substitution 4,
855759,2022,Group Stage - 2,82,,27,Portugal,1580,William Carvalho,41104.0,João Palhinha,subst,Substitution 5,
855759,2022,Group Stage - 2,86,,7,Uruguay,47254,M. Olivera,51572.0,M. Viña,subst,Substitution 5,
855759,2022,Group Stage - 2,89,,27,Portugal,567,Rúben Dias,,,Card,Yellow Card,Argument
855759,2022,Group Stage - 2,90,,27,Portugal,1485,Bruno Fernandes,,,Var,Penalty confirmed,
855759,2022,Group Stage - 2,90,3.0,27,Portugal,1485,Bruno Fernandes,,,Goal,Penalty,
855760,2022,Group Stage - 3,26,,1118,Netherlands,247,C. Gakpo,25321.0,D. Klaassen,Goal,Normal Goal,
855760,2022,Group Stage - 3,49,,1118,Netherlands,538,F. de Jong,,,Goal,Normal Goal,
855760,2022,Group Stage - 3,52,,1118,Netherlands,18861,Nathan Aké,,,Card,Yellow Card,Foul
855760,2022,Group Stage - 3,64,,1569,Qatar,2545,Hassan Al Haydos,42044.0,Ali Asad,subst,Substitution 1,
855760,2022,Group Stage - 3,64,,1569,Qatar,2535,Assim Madibo,2537.0,Karim Boudiaf,subst,Substitution 2,
855760,2022,Group Stage - 3,64,,1569,Qatar,2543,Almoez Ali,42089.0,Mohammed Muntari,subst,Substitution 3,
855760,2022,Group Stage - 3,66,,1118,Netherlands,25321,D. Klaassen,37160.0,S. Berghuis,subst,Substitution 1,
855760,2022,Group Stage - 3,66,,1118,Netherlands,667,M. Depay,183.0,V. Janssen,subst,Substitution 2,
855760,2022,Group Stage - 3,69,,1118,Netherlands,37160,Steven Berghuis,,,Var,Goal cancelled,
855760,2022,Group Stage - 3,83,,1118,Netherlands,30432,M. de Roon,36899.0,T. Koopmeiners,subst,Substitution 3,
855760,2022,Group Stage - 3,83,,1118,Netherlands,247,C. Gakpo,25416.0,W. Weghorst,subst,Substitution 4,
855760,2022,Group Stage - 3,85,,1569,Qatar,2533,Abdulaziz Hatem,2542.0,Ahmed Alaa,subst,Substitution 4,
855760,2022,Group Stage - 3,85,,1569,Qatar,42088,Ismaeel Mohammad,42215.0,Musaab Khidir,subst,Substitution 5,
855760,2022,Group Stage - 3,86,,1118,Netherlands,538,F. de Jong,38749.0,K. Taylor,subst,Substitution 5,
855761,2022,Group Stage - 3,44,,13,Senegal,2218,I. Sarr,,,Goal,Penalty,
855761,2022,Group Stage - 3,46,,2382,Ecuador,2577,C. Gruezo,16776.0,J. Cifuentes,subst,Substitution 1,
855761,2022,Group Stage - 3,46,,2382,Ecuador,16360,A. Franco,202086.0,J. Sarmiento,subst,Substitution 2,
855761,2022,Group Stage - 3,64,,2382,Ecuador,16432,M. Estrada,16480.0,D. Reasco,subst,Substitution 3,
855761,2022,Group Stage - 3,66,,13,Senegal,2990,Idrissa Gueye,,,Card,Yellow Card,Foul
855761,2022,Group Stage - 3,67,,2382,Ecuador,116117,M. Caicedo,63964.0,F. Torres,Goal,Normal Goal,
855761,2022,Group Stage - 3,70,,13,Senegal,318,K. Koulibaly,,,Goal,Normal Goal,
855761,2022,Group Stage - 3,74,,13,Senegal,41552,P. Ciss,18785.0,N. Mendy,subst,Substitution 1,
855761,2022,Group Stage - 3,75,,13,Senegal,18592,I. Ndiaye,284072.0,B. Dieng,subst,Substitution 2,
855761,2022,Group Stage - 3,85,,2382,Ecuador,2583,Angelo Preciado,2575.0,J. Porozo,subst,Substitution 4,
855761,2022,Group Stage - 3,90,5.0,13,Senegal,22015,B. Dia,1592.0,P. Cissé,subst,Substitution 3,
855762,2022,Group Stage - 3,-5,,22,Iran,2687,Hossein Kanaani,,,Card,Yellow Card,Argument
855762,2022,Group Stage - 3,38,,2384,USA,17,C. Pulišić,38735.0,S. Dest,Goal,Normal Goal,
855762,2022,Group Stage - 3,43,,2384,USA,1150,Tyler Adams,,,Card,Yellow Card,Foul
855762,2022,Group Stage - 3,45,3.0,22,Iran,2688,M. Mohammadi,29770.0,A. Karimi,subst,Substitution 1,
855762,2022,Group Stage - 3,46,,22,Iran,1221,S. Azmoun,2699.0,S. Ghoddos,subst,Substitution 2,
855762,2022,Group Stage - 3,46,,2384,USA,17,C. Pulišić,50739.0,B. Aaronson,subst,Substitution 1,
855762,2022,Group Stage - 3,65,,2384,USA,415,W. McKennie,51310.0,K. Acosta,subst,Substitution 2,
855762,2022,Group Stage - 3,71,,22,Iran,2695,A. Noorollahi,2697.0,M. Torabi,subst,Substitution 3,
855762,2022,Group Stage - 3,72,,22,Iran,2685,E. Hajisafi,29926.0,A. Jalali,subst,Substitution 4,
855762,2022,Group Stage - 3,77,,22,Iran,2686,Majid Hosseini,,,Card,Yellow Card,Foul
855762,2022,Group Stage - 3,77,,2384,USA,25332,J. Sargent,427.0,H. Wright,subst,Substitution 3,
